,link,title,name,price,category,sex,Embedding,Features
325,https://www.myntra.com/sunglasses/scaglia/scaglia-unisex-black-uv-protected-round-sunglasses-scacupblkblk001/13251302/buy,SCAGLIA,Unisex Black UV Protected Round Sunglasses SCA_CUP_BLK_BLK_001,399,eyewear,Unisex,[0.01423142 0.00722275 0.01551708 ... 0.00814676 0.03247233 0.01463439],"[-2.2203022e+01  1.8787670e+01 -5.0174375e+00 -3.3049586e+00
 -1.0745680e-01 -9.0871668e+00  5.2933340e+00  1.0749299e+01
  1.9728342e+00  5.7889910e+00  1.7126808e-01  6.0874039e-01
  9.3884885e-01 -2.2962580e+00 -2.7104720e-01  3.7909741e+00
  8.4454137e-01  1.8095570e+00 -3.8791294e+00  4.0950470e+00
 -2.3679466e+00 -2.2662423e+00 -2.8126476e+00 -3.0048053e+00
 -4.5744729e+00 -1.3624414e+00 -1.5191307e+00 -1.7680510e+00
 -1.5634537e+00 -5.8966551e+00 -1.1527386e+00 -7.5522697e-01
  1.5140100e+00  1.8667064e+00  1.9845608e-01 -2.4352498e+00
 -1.7082716e+00  6.3830817e-01 -1.6881088e+00 -3.2941041e+00
  3.4217839e+00 -1.0100007e+00  2.2535950e-02  4.0717137e-01
 -6.5410578e-01 -2.3379326e+00 -6.8647379e-01  7.0900881e-01
 -1.8044088e+00  9.5069385e-01 -1.6385084e+00 -6.5493000e-01
  8.3983207e-01 -4.6531892e+00  2.0217931e+00 -4.1177783e+00
  1.4175883e-01 -1.7446822e+00  1.5927205e+00  4.6685082e-01
  2.0671243e-02 -1.1099868e+00 -5.9053600e-01 -1.0855653e+00
  8.5697454e-01  8.7563461e-01  1.9469723e+00 -1.5491189e+00
 -4.1315773e-01  5.3861743e-01 -1.5813496e+00 -5.0935316e-01
 -2.2371571e+00 -7.7877855e-01  1.4713739e+00 -2.4079725e-01
 -1.3575816e+00  9.5180118e-01 -5.2321064e-01 -9.9290293e-01
 -2.2134986e+00  7.4012321e-01  1.9767067e+00 -4.1447514e-01
 -1.0439614e+00  1.9079471e+00 -7.7427161e-01 -8.0093235e-02
 -2.5763220e-01 -1.9471985e-01  9.0265667e-01 -1.1851090e+00
 -1.2022412e+00  2.2140760e+00  1.7040720e+00 -1.4010566e+00
  1.0569768e+00 -2.7935963e+00  7.7804673e-01 -3.9122471e-01]"
326,https://www.myntra.com/sunglasses/criba/criba-unisex-black-solid-uv-protected-oversized-sunglasses-crbadshah260/16566214/buy,CRIBA,Unisex Black Solid UV Protected Oversized Sunglasses CR_BADSHAH.260,359,eyewear,Unisex,[0.00668774 0.00657477 0.00516273 ... 0.00398241 0.         0.01122753],"[-17.667866     5.63913     -0.07258326  -3.791795    10.454017
  -3.0910635   -2.3948839    3.9049067    9.573396    -1.424055
  -0.83227634   0.71766186  -8.045279    -1.5888686    4.2594934
  -1.8912961   -5.7615433   -6.4910965    2.9481225    1.9893413
   1.1409667   -2.6006315   -0.43133923  -5.164213    -5.1091566
   0.05540023   5.4269643   -1.6938041    0.6881527    2.2349539
   4.5699525    3.5289588    1.76633     -2.9745858    0.48383504
   0.03587192   1.5194753    0.4617356   -1.9765402    2.028583
  -5.681538     0.73689145   0.29391876   2.528774    -0.2146747
  -0.49515775   0.50308937   0.23706992   0.23884368   0.7988944
  -0.05860323  -0.07678515  -0.09435785  -2.973621     0.69083923
   3.2311094    2.6064417   -1.1656194   -0.72474575   3.6831875
  -2.0979795    0.44409615   2.2778401   -1.6665916   -0.91861486
   1.4545981   -1.0050842   -0.5673843   -0.09700985   0.964496
   3.4772336   -0.05374646  -0.19765532  -0.7116629   -1.299185
  -4.9080153    3.517963     1.7357095    2.8071692    0.7186985
  -0.567435     0.10600671  -0.06673068  -2.9639246   -1.7212247
  -1.0508894   -2.20403     -0.2967734   -0.57489866  -0.5849911
   0.13418493   0.8367783    1.4035118   -0.3727187    0.96106064
  -1.2583201    2.7887712   -0.7813091   -1.318638    -0.7031717 ]"
327,https://www.myntra.com/sunglasses/fuzoku/fuzoku-unisex-grey-lens--silver-toned-oval-sunglasses-with-uv-protected-lens/17106534/buy,FUZOKU,Unisex Grey Lens &amp; Silver-Toned Oval Sunglasses with UV Protected Lens,343,eyewear,Unisex,[0.02567452 0.00971358 0.01098648 ... 0.00903851 0.01972028 0.02642257],"[-2.42558022e+01  2.16202946e+01 -3.30786300e+00  1.05938256e-01
 -1.70066082e+00  1.68195689e+00 -6.01763129e-01 -3.55856955e-01
  1.96243453e+00  8.32609534e-01 -4.70307636e+00 -1.89393532e+00
  1.96167231e-01  2.90494442e+00 -5.07869148e+00 -1.41155016e+00
  1.41109049e-01  5.49391091e-01 -3.31678653e+00  1.14258146e+00
  4.09443051e-01 -1.63072932e+00  3.57573867e-01 -1.32712734e+00
  1.53103858e-01 -5.18867150e-02  1.24077749e+00 -1.01304591e+00
  4.76285726e-01 -5.75198829e-01  1.61309934e+00 -6.78112984e-01
  3.06239510e+00  2.38743329e+00 -1.99506414e+00  1.20669293e+00
  1.94657788e-01 -6.97036326e-01 -5.38663685e-01  1.53618383e+00
 -1.23594701e-02  3.20097625e-01 -3.98456454e-02 -1.49260736e+00
 -8.17220032e-01 -1.11162508e+00 -3.59534836e+00  3.99444580e-01
 -1.28755307e+00 -2.55917311e-01  6.28272593e-01  1.99323878e-01
 -3.16880614e-01 -1.20288539e+00  3.45932066e-01 -3.88137758e-01
  4.61740464e-01 -2.15752855e-01 -8.90216708e-01  1.22784328e+00
  1.06005438e-01 -4.51890081e-01 -1.34850085e+00  8.39200318e-01
  3.83917481e-01  3.68435144e-01  7.59151995e-01 -8.30074027e-02
  4.09013033e-03 -1.41991389e+00 -1.43384027e+00  1.19256020e+00
  4.38903689e-01 -6.37332201e-01 -2.87463218e-01  6.35885000e-01
 -1.06664896e+00  9.23417211e-01 -4.55427885e-01  5.53791523e-02
 -1.32488117e-01 -1.15443754e+00 -1.40944481e-01  1.82349026e-01
  2.74421841e-01 -5.15244007e-01 -6.55782223e-01 -4.38399255e-01
  2.51673365e+00 -1.48636496e+00  1.57970667e-01 -4.42876518e-01
 -1.38796246e+00  2.00681329e+00  2.22406805e-01 -5.17378628e-01
 -1.00450444e+00 -2.27696151e-01 -2.19106507e+00  1.35770094e+00]"
328,https://www.myntra.com/sunglasses/criba/criba-unisex-clear-lens--black-square-sunglasses-with-uv-protected-lens-model-517bccr-clear/19144460/buy,CRIBA,Unisex Clear Lens &amp; Black Square Sunglasses with UV Protected Lens MODEL 517_BC_CR-Clear,359,eyewear,Unisex,[0.00632973 0.01670285 0.         ... 0.01088022 0.00185929 0.00355891],"[-1.7796597e+01  9.5994120e+00  3.9760723e+00 -2.0412638e+00
  7.7267489e+00 -3.7735176e+00  6.3947016e-01  1.9543543e+00
  1.0728096e+01 -2.7876753e-01  5.9123030e+00  8.3987293e+00
 -4.3650513e+00 -2.5064256e+00  7.8983545e+00 -1.9581835e+00
 -6.7768133e-01 -1.6073499e+00  7.8528099e+00 -3.2193260e+00
  1.9852412e+00  9.9261534e-01  4.3246347e-01 -6.9803524e+00
 -7.0124063e+00  4.8113403e+00  1.0072783e-01  1.2251122e+00
 -9.8292923e-01  3.4091601e+00  4.3623772e+00 -1.0651019e+00
  2.9302781e+00  3.8789520e-01  4.3704085e+00  1.3086518e+00
  3.4535463e+00 -4.9070382e-01 -1.4952509e+00  2.3450732e+00
  1.3022361e+00  2.2411287e-01  2.1935062e+00 -3.9795870e-01
  8.9725679e-01 -3.6594039e-01 -2.8773558e+00 -2.2824969e+00
  1.5627273e+00 -2.6460562e+00  1.6832659e+00  5.5401981e-01
  2.2780905e+00  1.3203082e+00  1.5832360e+00 -1.1837559e+00
  2.6859357e+00 -2.4740813e+00  7.7005959e-01  2.3612242e+00
 -2.9924903e+00 -1.4691635e+00 -1.0151780e+00 -7.6406166e-02
  1.0159018e+00  7.4319875e-01  1.8958684e+00  4.3456006e-01
  1.2637581e+00 -1.4365631e-01 -6.8302155e-03  1.9035761e+00
  4.7934523e-01 -6.6124499e-02 -6.7146105e-01 -5.0266576e+00
  1.6704624e+00 -1.7117683e+00 -3.3522987e-01  4.2677677e-01
  3.3505673e+00 -1.6338325e+00 -1.2330210e-01  1.4169453e+00
 -7.5620496e-01  1.3242998e+00 -8.1924909e-01  1.4456517e+00
 -7.9628152e-01 -1.8644364e+00  6.7434055e-01 -2.0639932e-01
 -1.4594243e+00  1.2657256e+00 -1.9250372e-01  1.3158113e+00
  1.9219556e+00 -1.2468740e+00  1.0607797e-01  8.9015365e-03]"
329,https://www.myntra.com/sunglasses/ray-ban/ray-ban-men-square-sunglasses-0rb3588901480/9855625/buy,Ray-Ban,Men Square Sunglasses 0RB3588901480,9690,eyewear,Men,[0.         0.00508391 0.01336584 ... 0.01685431 0.04402466 0.03651187],"[-1.9496531e+01  1.8097513e+01 -1.1634518e+00 -4.6921878e+00
 -2.6468165e+00 -1.0611656e+01 -3.1081122e-01  6.8696094e+00
 -7.0328903e+00 -4.4675460e-01  9.3876390e+00  2.5921068e+00
  8.2485455e-01 -2.4565144e+00  2.8127651e+00  2.8572164e+00
  3.9328785e+00  5.7896984e-01  9.0583846e-02 -6.2862496e+00
 -2.9850647e-01  3.7361951e+00  4.2017400e-01 -5.6978369e-01
  2.0277686e+00  1.4164724e+00 -2.2102511e+00  4.4919074e-01
 -3.4744718e+00  1.4704317e+00 -2.6161330e+00 -3.3023316e-01
 -4.0383396e+00 -7.9003662e-02  8.8525903e-01  9.7718859e-01
  1.7477999e+00  9.1484404e-01  6.3288474e-01 -3.8418698e+00
  1.6881804e+00 -8.5696131e-01 -3.0505805e+00  1.7942046e+00
  3.8603261e+00  1.4688343e+00  5.8019657e+00 -3.2974351e-02
  4.8934088e+00 -2.8303490e+00 -2.4261764e-01  1.6308529e+00
 -1.4264210e+00  1.5639871e-02  2.5715780e+00  2.2700591e+00
  1.4987193e+00  1.0929399e+00 -7.3365116e-01 -1.7758383e+00
  3.2378290e+00  1.5471506e+00  4.4640186e-01  1.2074137e-01
 -1.1925277e-01 -4.2766294e+00 -2.1682768e+00 -1.7959009e+00
  8.4901923e-01  1.0422715e+00  1.0540352e+00 -2.8516312e+00
  1.9634253e-01  1.7893267e+00  1.0539299e+00 -2.1230975e-01
  2.0194751e-01  1.0369800e+00 -1.4901285e+00  2.4438777e+00
  7.9312152e-01  1.2882533e+00 -1.5968782e+00 -3.7813047e-01
  2.7545080e-01 -2.6943393e+00  2.1620629e+00  6.7387468e-01
 -6.7249870e-01  1.8008114e-01  9.9246979e-01  8.9211798e-01
  7.4992818e-01 -6.7206955e-01  8.7112373e-01  4.0894106e-01
  2.2202835e+00 -8.8758200e-02  1.5161738e+00 -8.6136448e-01]"
330,https://www.myntra.com/sunglasses/tom-ford/tom-ford-men-grey-shield-sunglasses-with-uv-protected-lens-/16547222/buy,Tom Ford,Men Grey Shield Sunglasses With UV Protected Lens,33900,eyewear,Men,[0.00546209 0.00367473 0.01028426 ... 0.01012756 0.01446235 0.        ],"[-1.8308868e+01  1.1282348e+01  4.9170968e-01 -1.4227469e+00
  1.0440878e+01  4.2465134e+00 -1.0372654e+01 -4.3703899e+00
  3.4753492e+00 -5.6996065e-01  1.6347783e+00 -1.2446349e+00
 -6.4325695e+00 -3.1360145e+00  9.6390419e+00 -3.6099834e+00
 -3.9149795e+00 -2.7159510e+00 -4.7261224e+00  3.5318596e+00
 -8.2620716e+00 -3.2225847e-02  1.5440823e+00 -4.3436365e+00
 -4.0779099e+00  2.0791874e+00  5.0563316e+00 -1.0785625e+00
 -1.5856789e+00  6.1877108e+00  2.9177263e-01  2.1423337e-01
 -1.3432518e+00 -3.2165341e+00 -2.1540892e-01  4.8146769e-01
 -8.7084639e-01  1.3359234e+00 -5.4894310e-01 -3.3431721e-01
 -3.9481266e+00 -4.7912359e-01 -1.1191745e+00 -1.2447225e+00
 -4.1684753e-01  3.5999775e-02  6.4061448e-02  5.1606750e-01
  6.7607129e-01  1.3926229e+00 -1.5725204e+00 -2.9797354e+00
 -2.5750619e-01 -1.9111438e+00  2.9682961e-01  1.0262890e-01
 -2.5945890e-01 -3.8244790e-01 -7.9220998e-01  3.1320560e-01
  1.8330941e+00  1.3301218e+00  3.3081310e+00 -3.0323878e-02
 -9.0609604e-01 -7.0527256e-01  1.6452217e+00  7.1348679e-01
  8.5212320e-01 -7.2213507e-01  7.7337104e-01 -4.2074329e-01
  1.8124390e+00 -6.4074475e-01  1.2916021e-02  2.0073257e-01
 -1.2197249e+00  1.5311469e+00  1.3202533e+00  7.8442329e-01
 -3.1691122e-01 -7.5090653e-01 -9.4239950e-01 -1.3621202e+00
 -4.8146522e-01  1.2383373e+00  1.1591804e+00 -1.0495465e+00
  3.0001688e-01  8.6268020e-01 -2.2886689e+00  1.1642737e+00
 -1.0470223e+00 -1.7302394e-02  1.2435507e+00  5.6996310e-01
 -1.2869661e+00  1.5688242e+00 -1.7810817e+00 -8.2429051e-01]"
331,https://www.myntra.com/sunglasses/oakley/oakley-men-rectangle-sunglasses-0oo412441240162/2009691/buy,OAKLEY,Men Rectangle Sunglasses 0OO412441240162,10090,eyewear,Men,[0.         0.00718848 0.00271861 ... 0.0249562  0.01852044 0.03343052],"[-2.1042507e+01  1.9063488e+01 -1.6576480e+00 -1.0350441e+00
  3.4879730e+00  1.6976273e+00 -5.9110398e+00 -3.0136070e-01
 -6.8661852e+00  8.2200557e-01  3.9084997e+00 -4.0113935e+00
  7.2946835e-01  1.7792642e-01  4.6184998e+00 -6.7524147e-01
 -4.2258472e+00  2.9628664e-02 -2.8626940e+00 -2.3058782e+00
 -6.5168805e+00  1.0479133e+00  6.2385931e+00  2.0010178e+00
 -1.4937594e+00 -6.3861853e-01 -9.6228689e-02 -2.2041457e+00
 -1.8223929e+00  6.3548703e+00 -1.9597583e+00  3.8607922e+00
 -4.3188367e+00  2.4097256e-02  1.4419421e+00 -5.3497398e-01
  3.1413689e+00  1.9949064e+00  2.0986619e+00 -1.5082763e+00
  4.0112381e+00 -2.3697324e+00 -4.7659988e+00 -2.2337079e+00
  3.6872461e+00 -5.7411909e-01  5.0850091e+00  9.0350258e-01
 -3.9202851e-01  3.4707755e-01  1.6788068e+00  3.4458929e-01
 -1.1149477e+00  3.1653523e+00  1.0208985e+00 -1.3313651e-01
  3.9793308e+00 -1.8773176e-01  8.4392023e-01 -1.8195968e+00
 -1.8282008e-01 -1.3930764e+00 -2.7582046e-01 -1.6289487e-01
  3.2191923e-01 -1.5706005e+00  6.5477210e-01  2.5409155e+00
  3.3730274e-01  9.4064605e-01  3.8268691e-01 -1.4001465e-01
 -1.3071122e+00 -1.0137050e+00  6.6555607e-01  3.1831129e+00
 -3.5599580e-01  1.1678774e+00 -4.2265040e-01 -1.0752098e-01
  2.0443592e+00  3.5480318e+00  6.2175441e-01 -6.5111715e-01
  5.0215554e-01  1.1830252e-02  2.0579854e-01  4.3605378e-01
 -2.4114439e+00  1.4431717e+00 -1.4554983e+00 -9.4373107e-01
  3.5741839e+00 -6.8596220e-01  4.5021689e-01  9.6042037e-01
  2.8051205e+00 -3.3492208e-02 -7.3454922e-01 -5.7657793e-02]"
332,https://www.myntra.com/sunglasses/guess/guess-women-oversized-sunglasses/13666056/buy,GUESS,Women Oversized Sunglasses,14455,eyewear,Women,[0.00172644 0.01738019 0.00704882 ... 0.01231538 0.00547999 0.02949751],"[-20.187136    19.288057    -2.6647837    0.8074646   -2.3244367
  -0.91157115  -2.12315     -1.6600254   -4.6314      -5.341562
  -5.0271864   -5.972988     5.540027     3.579515    -1.2712029
   1.7954121    5.174645    -1.2499727   -2.3648338    2.5688899
   1.2071201   -1.5440749   -1.6879003    2.2473235    3.3824918
   1.7080855    3.663795    -0.5679059   -0.92533016  -1.9764721
   2.6025784    1.0679183    3.8286746    2.372644     0.18245357
  -0.18413964   0.2578436   -1.7293973   -3.0359185    4.018594
  -0.9959203    1.2512288   -4.2202325    1.7345238   -0.48262084
  -3.548716    -0.08615074   2.154367    -1.5235567   -2.3841984
   2.392935    -2.05518      1.959473     0.03419683   4.605925
   2.9314113   -2.2105641   -0.19327745  -0.72765684   0.9997346
  -3.0202944   -0.59568644  -1.3722458   -1.1773206    1.529974
   3.677283     0.9811087    1.6013925    2.2926145   -0.70345175
  -1.8557122   -1.2182719    1.5553125   -0.96416134  -0.21434332
  -2.8713288    2.2453544   -1.5707911    1.0783097   -0.02297175
   2.6281962   -0.87138075   1.002283    -1.3495088    0.06935963
   0.63379973   0.9418355   -0.23832256   0.4935372    1.4522233
   2.062238     1.3158015   -1.6799314    0.11598754  -0.04957184
   1.1803622    1.4742899    2.2134433    1.7941828    0.08456227]"
333,https://www.myntra.com/sunglasses/under-armour/under-armour-men-grey--black-rectangular-sunglasses/18082594/buy,UNDER ARMOUR,Men Grey &amp; Black Rectangular Sunglasses,7500,eyewear,Men,[0.01213355 0.         0.00513918 ... 0.03811344 0.03211211 0.01747954],"[-2.2454880e+01  2.1238512e+01 -1.1532888e+00  9.3844509e-01
  9.6532049e+00  3.9857204e+00 -9.5616274e+00 -9.5988911e-01
  1.4848585e+00 -1.0175836e+00 -2.3079321e+00  3.5312217e-01
  1.7709029e-01  3.6408538e-01  5.6399856e+00 -1.0401237e+00
 -3.7785659e+00 -1.9191562e+00  4.9379781e-01 -5.1323563e-02
 -1.8916498e+00 -1.6795298e+00  1.4675503e+00  6.8421364e-03
  5.6406707e-02 -6.6377115e-01 -9.0247750e-01 -2.1729314e+00
  3.3425951e-01  1.9801155e-01 -1.7897902e+00 -1.9095201e+00
 -2.6493499e+00 -5.5668485e-01  9.7487581e-01  4.9368262e-01
 -1.0206017e+00 -2.4574900e-01  1.1139824e+00  4.6503934e-01
  3.8600545e+00  1.5952086e-01  1.9227023e-01  3.7573626e+00
 -1.7102437e+00  6.1949486e-01  1.5217263e+00  7.2215652e-01
  1.2073538e+00  4.3524396e-01  1.0450585e+00 -1.6199912e+00
  3.9589319e+00  1.1029888e+00  2.7891049e-01  2.1857781e+00
 -5.4977402e-02 -1.4846605e-01  4.8424274e-01  1.6635081e-01
 -5.7845855e-01  1.4856807e+00  1.4452516e+00  1.8323698e+00
 -1.2108867e+00 -5.0497961e-01 -9.9529874e-01  1.6683824e+00
 -1.6903044e-01  1.0218037e+00  5.0487453e-01 -1.4783913e+00
 -2.1254176e-01  1.3834556e+00  3.3156247e+00  1.0966969e+00
 -4.5836669e-01 -6.7247772e-01 -1.2438056e-01  2.9991117e-01
 -1.8121521e+00  5.3284049e-01  1.0346563e+00  3.7580460e-01
 -6.1146319e-01 -1.0761795e+00  2.7016968e-01 -3.2975942e-01
  4.7640964e-01  3.3270609e-01 -9.8038447e-01 -5.7554698e-01
  1.9038314e-01 -1.5320588e+00 -2.2679660e-01  5.6275791e-01
  2.2577307e-01 -1.1291897e+00 -2.1388541e-01 -1.0692495e+00]"
334,https://www.myntra.com/sunglasses/tommy-hilfiger/-tommy-hilfiger-men-green-sunglasses/18474032/buy,Tommy Hilfiger,Men Green Sunglasses,5593,eyewear,Men,[0.00185848 0.00880407 0.00888997 ... 0.0095635  0.         0.04852984],"[-22.952606    16.813362    -4.199511    -2.3383539   -5.6925316
  -5.9631376    4.4625444    4.810389    -2.803924    -5.1009154
  -6.230114    -5.396078     1.7549337    5.443008    -5.516281
   2.7157168    0.5028889   -3.0571086   -0.81444937  -0.10200841
   3.6196883    0.9936243    1.2657906    1.3758668    2.5004883
  -0.89860153   5.513005    -1.0097377   -1.3777877    2.6955774
   0.34520316   1.4334345    0.02493969  -0.83764374  -0.94631094
   1.097916     1.4744978    1.1146331   -0.69293463   2.5139022
  -0.05636865   2.4546447   -1.6103184    0.7853346    2.6424227
   0.17741519   0.38867584  -1.1795925   -0.52416134  -3.244232
   0.5883146    1.1900674   -1.6503093    3.0577664    0.32772928
   2.5409405   -0.37000036   0.5913343   -0.33332998   1.6260453
  -0.03894036   0.17862317   0.41312557  -0.32142276  -1.0897943
  -0.35629705  -0.8125556   -1.1719894    2.0189593    0.26699752
   0.15427402   0.14064163  -1.1968048    0.794278    -0.95937145
   0.19505349  -0.32872415  -0.2158297    0.22669393   1.1622975
   0.1759345    0.74992585   0.12920022   1.5125871   -0.935413
  -0.9129994    0.32456294  -0.65477836   0.10326631  -2.0157485
  -1.6906693   -0.09076476   0.40140235  -1.2783196    0.06270322
   1.5589617    1.3110032   -0.36907995  -0.4761902   -0.35395947]"
335,https://www.myntra.com/sunglasses/police/police-men-blue-lens--silver-toned-aviator-sunglasses-with-polarised-lens-spl966k62e70bsg/16643162/buy,Police,Men Blue Lens &amp; Silver-Toned Aviator Sunglasses with Polarised Lens SPL966K62E70BSG,8950,eyewear,Men,[0.0076084  0.00564272 0.00654442 ... 0.01609626 0.0420901  0.0245009 ],"[-2.0043388e+01  1.8825809e+01 -5.1206236e+00 -3.8781226e+00
 -7.1509972e+00 -6.8779607e+00  3.4884713e+00  3.6445212e+00
 -4.9007988e+00  3.5342422e+00  3.3979888e+00  7.9902405e-01
  4.6684246e+00 -1.6318552e+00 -7.2188640e+00  1.6285607e-01
  2.1686149e+00  3.1857166e+00 -4.0460825e+00  5.1835265e+00
 -4.7354703e+00 -4.8457379e+00 -3.9825385e+00 -9.8611873e-01
  1.9458288e-01 -1.1820214e+00 -6.2888947e+00 -4.1897626e+00
 -8.2716030e-01  7.2306406e-01  3.1237612e+00  3.4225247e+00
  1.0201097e+00  1.6493303e+00  1.3608695e+00  4.7676679e-01
 -3.6910996e+00  4.9762100e-02  1.3662021e+00 -5.8596406e+00
  5.1551437e-01 -1.5137889e+00 -1.4747521e-01 -2.4190283e+00
  1.0755652e+00  9.7840178e-01  5.7437062e-02  2.1394014e+00
 -2.0029674e+00 -8.0128688e-01  1.3117641e-02 -3.4561169e+00
 -6.5624994e-01 -3.3236725e+00 -1.9416461e+00  1.5523039e+00
  1.2384168e+00 -2.7538249e-01 -3.1663089e+00 -8.9560711e-01
 -5.0806278e-01 -2.4896339e-01  9.4752812e-01  7.9970950e-01
 -8.8721800e-01  1.7293873e+00  1.9761358e+00 -8.8045889e-01
 -2.0811553e-01  6.8745261e-01 -2.0020010e+00  1.5822384e+00
 -5.9044003e-01 -1.7036659e-01 -1.4787302e+00 -6.9116664e-01
  6.4873642e-01  1.3420628e+00  7.3948079e-01  1.1502005e+00
  2.6956105e-01  3.0281743e-01  9.3324959e-01 -2.1398848e-01
  1.6651825e+00  1.5973992e+00  5.8777642e-01 -4.2568779e-01
  5.3869283e-01  1.4158897e+00 -1.7582324e+00 -7.6507032e-01
 -2.9182085e-01  2.0938494e+00 -3.1247276e-01 -6.5212476e-01
 -1.1721207e+00  5.3982913e-01 -9.4951516e-01 -1.5830202e+00]"
336,https://www.myntra.com/sunglasses/opium/opium-men-grey-polarized--uv-protected-aviator-sunglasses-op-1876-c01/17496588/buy,OPIUM,Men Grey Polarized &amp; UV Protected Aviator Sunglasses OP-1876-C01,2840,eyewear,Men,[0.00551233 0.00246776 0.00798355 ... 0.0337767  0.01724667 0.03595793],"[-2.33793755e+01  2.08637180e+01 -5.62110329e+00 -1.50729799e+00
  4.17487478e+00 -9.92305279e-01  9.82422829e-02  3.90233350e+00
 -6.03335142e-01  1.94997561e+00 -5.05259037e-01  6.40340686e-01
 -6.14131093e-01  4.16558385e-02  5.30716121e-01 -2.00067973e+00
 -4.77442026e+00  8.12480211e-01 -1.37760615e+00 -1.97845078e+00
 -1.99027801e+00 -1.77643228e+00  1.82710350e-01  2.54538012e+00
 -4.29142177e-01 -2.43022966e+00 -3.67206883e+00 -3.72013712e+00
  1.44816637e-02 -2.14332318e+00 -3.46135616e+00 -4.25764918e-02
 -2.31643772e+00  1.82231534e+00 -9.87178206e-01 -2.01939702e+00
 -2.47162390e+00 -1.21509254e-01  4.10502148e+00 -3.15371346e+00
  5.12999296e+00  7.37595499e-01  1.30076587e-01  1.42493904e+00
 -6.93855882e-01 -3.81128788e-01  1.16306877e+00  1.01183009e+00
 -2.36982703e+00  1.10504961e+00  1.30099642e+00  4.12005842e-01
  4.29629266e-01  4.16404128e-01  1.30966604e+00  7.31427073e-02
  2.12918043e+00  2.36800075e+00 -9.52971339e-01 -1.32351995e-01
 -8.46649587e-01  4.55381960e-01 -7.86214054e-01  8.04856658e-01
 -1.17683601e+00 -1.33379793e+00 -1.37579829e-01 -1.12172890e+00
 -9.98623788e-01  9.86720145e-01  3.52365637e+00  1.02913141e+00
 -8.97331983e-02  1.49300563e+00  9.06597257e-01  1.56497920e+00
  9.50000644e-01  1.99030638e+00  1.16404235e+00  8.88283551e-01
 -9.81128335e-01  1.89594138e+00  5.87377310e-01  8.50723565e-01
  3.20334554e-01 -1.38329530e+00 -1.69042081e-01  9.89262164e-01
  1.73352838e-01  2.05661416e+00  8.80741417e-01 -1.02946687e+00
  6.98976815e-01 -2.03548622e+00 -1.70357919e+00 -7.52018571e-01
  2.02219653e+00 -1.34212852e+00 -1.43656957e+00  1.99998033e+00]"
337,https://www.myntra.com/sunglasses/levis/levis-women-clear-lens--pink-aviator-sunglasses-with-polarised-lens/18509438/buy,Levis,Women Clear Lens &amp; Pink Aviator Sunglasses with Polarised Lens,5985,eyewear,Women,[0.         0.00052963 0.00919866 ... 0.04825534 0.02787737 0.01162407],"[-21.164295    15.685802     2.0039973   -1.5855113    3.4399674
  -1.9202292   -1.8054988   -0.5296235   -0.79917264  -1.0065144
   8.453537     9.461353    -2.680371    -4.328777     2.1776373
  -3.68676     -0.4363635   -0.02913788   3.8041294   -4.1900616
  -0.15254338   2.661966    -0.3370958   -4.2987485    3.4049978
   3.1861162   -1.5016892    2.9770265    2.0539837   -0.08191648
  -1.1434053   -0.18320328  -2.3860407    3.3706691    2.6555529
  -2.694761    -1.4108508   -4.1626596    2.9344335   -3.3123698
   2.6379986    0.5849218    2.246732     0.6519998    1.1068892
  -1.962784    -1.8521131   -0.7296963    0.5625747   -5.074456
   2.8574288   -0.62414163   2.1282606    2.3067496    3.7853994
  -3.0644443    1.2284895   -0.5146352   -2.2955441   -0.39611924
  -0.657493    -0.11871963  -1.1639636    1.0010635    2.2558367
   4.307667    -0.44728237  -3.0903325    3.3901162    0.9994773
   2.326429     0.5694605    1.956119    -0.8764678   -1.0958483
  -2.2153316    1.5338376   -1.5692419   -1.1329439   -0.04862606
   2.1547394    0.51515985  -1.9532079    0.5365115   -0.8789505
  -1.7703329    0.646746     1.7194369    0.4006927    1.7873662
   0.67951655   0.49281985  -0.1896779   -1.014543    -1.8561335
   0.2659213    3.1374114    0.7732691    1.4349335   -0.25155059]"
