,link,title,name,price,category,sex
138,https://www.myntra.com/shirts/mast--harbour/mast--harbour-men-blue-checked-casual-cotton-linen-shirt/18268828/buy,Mast &amp; Harbour,Men Blue Checked Casual Cotton Linen Shirt,1007,topwear,Men
139,https://www.myntra.com/tshirts/sztori/sztori-women-plus-size-navy-blue--white-striped-drop-shoulder-t-shirt/17539936/buy,Sztori,Women Plus Size Navy Blue &amp; White Striped Drop-Shoulder T-shirt,599,topwear,Women
140,https://www.myntra.com/shirts/roadster/roadster-men-blue-regular-fit-solid-chambray-sustainable-casual-shirt/8894399/buy,Roadster,Men Blue Regular Fit Solid Chambray Sustainable Casual Shirt,665,topwear,Men
141,https://www.myntra.com/shirts/v-mart/v-mart-men-pink-solid-formal-shirt/19359550/buy,V-Mart,Men Pink Solid Formal Shirt,441,topwear,Men
142,https://www.myntra.com/jackets/herenow/herenow-men-blue-washed-denim-jacket/12143140/buy,HERE&amp;NOW,Men Blue Washed Denim Jacket,1699,topwear,Men
143,https://www.myntra.com/shirts/indian-terrain/indian-terrain-men-black-slim-fit-tartan-checked-casual-shirt/15490644/buy,Indian Terrain,Men Black Slim Fit Tartan Checked Casual Shirt,899,topwear,Men
144,https://www.myntra.com/shirts/herenow/herenow-men-maroon--white-pure-cotton-slim-fit-floral-printed-casual-shirt/17135818/buy,HERE&amp;NOW,Men Maroon &amp; White Pure Cotton Slim Fit Floral Printed Casual Shirt,776,topwear,Men
145,https://www.myntra.com/tops/urbanic/urbanic-women-white--red-checked-crop-top/19626254/buy,URBANIC,Women White &amp; Red Checked Crop Top,1390,topwear,Women
146,https://www.myntra.com/shirts/roadster/roadster-men-green-pure-cotton-sustainable-casual-shirt/11904106/buy,Roadster,Men Green Pure Cotton Sustainable Casual Shirt,549,topwear,Men
147,https://www.myntra.com/sweaters/roadster/roadster-women-black-solid-pullover/14331342/buy,Roadster,Women Black Solid Pullover,909,topwear,Women
148,https://www.myntra.com/shirts/herenow/herenow-men-blue-slim-fit-tartan-checked-casual-shirt/17963702/buy,HERE&amp;NOW,Men Blue Slim Fit Tartan Checked Casual Shirt,599,topwear,Men
149,https://www.myntra.com/sweatshirts/highlander/highlander-men-white--black-printed-hooded-sweatshirt/16349686/buy,HIGHLANDER,Men White &amp; Black Printed Hooded Sweatshirt,968,topwear,Men
150,https://www.myntra.com/tops/bostreet/bostreet-black-lace-fitted-top/19082596/buy,BoStreet,Black Lace Fitted Top,1479,topwear,N.A.
151,https://www.myntra.com/shirts/allen-solly/allen-solly-men-navy-blue-checked-slim-fit-formal-shirt/16375262/buy,Allen Solly,Men Navy Blue Checked Slim Fit Formal Shirt,2103,topwear,Men
152,https://www.myntra.com/tops/theblacklover/theblacklover-black-solid-pure-cotton-crop-top/19514322/buy,TheBlackLover,Black Solid Pure Cotton Crop Top,1399,topwear,N.A.
153,https://www.myntra.com/tops/hm/hm-plus-size-black-solid-cropped-top/19216838/buy,H&amp;M,H&amp;M+ Plus Size Black Solid Cropped Top,799,topwear,N.A.
154,https://www.myntra.com/tshirts/us-polo-assn/u-s-polo-assn-men-red--black-striped-pure-cotton-polo-collar-t-shirt/17894906/buy,U.S. Polo Assn.,U S Polo Assn Men Red &amp; Black Striped Pure Cotton Polo Collar T-shirt,1234,topwear,Men
155,https://www.myntra.com/jackets/slazenger/slazenger-men-navy-blue-packable-running-sporty-rapid-dry-jacket/15789188/buy,Slazenger,Men Navy Blue Packable Running Sporty Rapid-Dry Jacket,2219,topwear,Men
156,https://www.myntra.com/tops/kassually/kassually-women-orange-solid-one-shoulder-fitted-crop-top/16316172/buy,KASSUALLY,Women Orange Solid One Shoulder Fitted Crop Top,587,topwear,Women
157,https://www.myntra.com/sweatshirts/roadster/roadster-men-orange-solid-hooded-sweatshirt/11967202/buy,Roadster,Men Orange Solid Hooded Sweatshirt,1079,topwear,Men
158,https://www.myntra.com/blazers/peter-england-elite/peter-england-elite-men-brown--blue-checked-slim-fit-single-breasted-blazers/19011366/buy,Peter England Elite,Men Brown &amp; Blue Checked Slim Fit Single Breasted Blazers,5599,topwear,Men
159,https://www.myntra.com/shirts/allen-solly/allen-solly-men-yellow-slim-fit-casual-shirt/19480352/buy,Allen Solly,Men Yellow Slim Fit Casual Shirt,2499,topwear,Men
160,https://www.myntra.com/jackets/foreign-culture-by-fort-collins/foreign-culture-by-fort-collins-women-green-windcheater-outdoor-sporty-jacket/18808798/buy,Foreign Culture By Fort Collins,Women Green Windcheater Outdoor Sporty Jacket,912,topwear,Women
161,https://www.myntra.com/rain-jacket/plutus/plutus-men-navy-solid-hooded-longline-waterproof-rain-jacket/9360499/buy,Plutus,Men Navy Solid Hooded Longline Waterproof Rain Jacket,1049,topwear,Men
162,https://www.myntra.com/shirts/ether/ether-men-green-solid-linen-casual-shirt/16831330/buy,ether,Men Green Solid Linen Casual Shirt,1559,topwear,Men
163,https://www.myntra.com/tshirts/roadster/roadster-women-rust-red-solid-round-neck-crop-t-shirt/11697404/buy,Roadster,Women Rust Red Solid Round Neck Crop T-shirt,239,topwear,Women
164,https://www.myntra.com/blazers/park-avenue/park-avenue-men-grey-self-designed-single-breasted-slim-fit-blazer/14152568/buy,Park Avenue,Men Grey Self-designed Single Breasted Slim Fit Blazer,3149,topwear,Men
165,https://www.myntra.com/shirts/hancock/hancock-women-white--blue-slim-fit-opaque-striped-cotton-formal-shirt/15458774/buy,Hancock,Women White &amp; Blue Slim Fit Opaque Striped Cotton Formal Shirt,1199,topwear,Women
166,https://www.myntra.com/tshirts/tommy-hilfiger/tommy-hilfiger-men-green-solid-polo-collar-slim-fit-pure-cotton-t-shirt/18818126/buy,Tommy Hilfiger,Men Green Solid Polo Collar Slim Fit Pure Cotton T-shirt,3239,topwear,Men
167,https://www.myntra.com/kurtas/anouk/anouk-men-red--white-floral-printed-pure-cotton--kurta/18591162/buy,Anouk,Men Red &amp; White Floral Printed Pure Cotton  Kurta,839,topwear,Men
168,https://www.myntra.com/tunics/vishudh/vishudh-red--off-white-viscose-rayon-mandarin-collar-printed-tunic/15639854/buy,Vishudh,Red &amp; Off White Viscose Rayon Mandarin Collar Printed Tunic,333,topwear,N.A.
169,https://www.myntra.com/tshirts/puma/puma-men-blue--white-brand-logo-printed-t-shirt/16848224/buy,Puma,Men Blue &amp; White Brand Logo Printed T-shirt,909,topwear,Men
170,https://www.myntra.com/tops/vishudh/vishudh-rust-floral-mandarin-collar-top/17656890/buy,Vishudh,Rust Floral Mandarin Collar Top,436,topwear,N.A.
171,https://www.myntra.com/tshirts/allen-solly-sport/allen-solly-sport-men-navy-blue-solid-polo-collar-t-shirt/13483848/buy,Allen Solly Sport,Men Navy Blue Solid Polo Collar T-shirt,734,topwear,Men
172,https://www.myntra.com/shirts/tommy-hilfiger/tommy-hilfiger-men-black-tartan-checked-pure-cotton-casual-shirt/18825778/buy,Tommy Hilfiger,Men Black Tartan Checked Pure Cotton Casual Shirt,4499,topwear,Men
173,https://www.myntra.com/tops/mango/mango-green--white-checked-sweetheart-neck-twisted-top/18259094/buy,MANGO,Green &amp; White Checked Sweetheart Neck Twisted Top,2093,topwear,N.A.
174,https://www.myntra.com/jackets/mast--harbour/mast--harbour-women-yellow-solid-padded-jacket/11972872/buy,Mast &amp; Harbour,Women Yellow Solid Padded Jacket,1649,topwear,Women
175,https://www.myntra.com/tshirts/kalt/kalt-men-teal--white-colourblocked-t-shirt/19038426/buy,Kalt,Men Teal &amp; White Colourblocked T-shirt,467,topwear,Men
176,https://www.myntra.com/tshirts/roadster/roadster-men-off-white--navy-blue-pure-cotton-colourblocked-t-shirt/14803828/buy,Roadster,Men Off White &amp; Navy Blue Pure Cotton Colourblocked T-shirt,269,topwear,Men
177,https://www.myntra.com/tops/fame-forever-by-lifestyle/fame-forever-by-lifestyle-navy-blue-print-top/19189152/buy,Fame Forever by Lifestyle,Navy Blue Print Top,399,topwear,N.A.
178,https://www.myntra.com/shirts/wrogn/wrogn-men-red-slim-fit-checked-casual-shirt/17024078/buy,WROGN,Men Red Slim Fit Checked Casual Shirt,1424,topwear,Men
179,https://www.myntra.com/sweatshirts/puma-motorsport/puma-motorsport-men-black-printed-hooded-sweatshirt/18245120/buy,PUMA Motorsport,Men Black Printed Hooded Sweatshirt,1749,topwear,Men
180,https://www.myntra.com/tshirts/the-souled-store/the-souled-store-men-blue-typography-printed-t-shirt/19651288/buy,The Souled Store,Men Blue Typography Printed T-shirt,699,topwear,Men
181,https://www.myntra.com/kurtas/ahalyaa/ahalyaa-red--white-crepe-kaftan-kurta/17101412/buy,Ahalyaa,Red &amp; White Crepe Kaftan Kurta,928,topwear,N.A.
182,https://www.myntra.com/sweatshirts/wrogn/wrogn-men-black-printed-hooded-sweatshirt/6832881/buy,WROGN,Men Black Printed Hooded Sweatshirt,1499,topwear,Men
183,https://www.myntra.com/shirts/aeropostale/aeropostale-men-charcoal-grey-pure-cotton-button-down-collar-regular-fit-casual-shirt/19130652/buy,Aeropostale,Men Charcoal Grey Pure Cotton Button Down Collar Regular Fit Casual Shirt,1439,topwear,Men
184,https://www.myntra.com/sweatshirts/kappa/kappa-women-pink-printed-sweatshirt/19538558/buy,Kappa,Women Pink Printed Sweatshirt,999,topwear,Women
185,https://www.myntra.com/shirts/herenow/herenow-men-white-slim-fit-printed-cotton-casual-shirt/17415370/buy,HERE&amp;NOW,Men White Slim Fit Printed Cotton Casual Shirt,769,topwear,Men
186,https://www.myntra.com/shirts/united-colors-of-benetton/united-colors-of-benetton-boys-blue-printed-casual-shirt/18227412/buy,United Colors of Benetton,Boys Blue Printed Casual Shirt,899,topwear,N.A.
187,https://www.myntra.com/tops/vividartsy/vividartsy-lavender-sleeveless-fitted-top/12151584/buy,VividArtsy,Lavender Sleeveless Fitted Top,593,topwear,N.A.
188,https://www.myntra.com/jeans/roadster/roadster-men-black-slim-fit-mid-rise-clean-look-stretchable-jeans/7139482/buy,Roadster,Men Black Slim Fit Mid-Rise Clean Look Stretchable Jeans,713,bottomwear,Men
189,https://www.myntra.com/track-pants/bewakoof/bewakoof-men-black-printed-joggers/19473900/buy,Bewakoof,Men Black Printed Joggers,1099,bottomwear,Men
190,https://www.myntra.com/tights/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-women-jet-black-solid-rapid-dry-seamless-yoga-tights/11387878/buy,HRX by Hrithik Roshan,"Women Jet Black Solid Rapid-Dry, Seamless Yoga Tights",584,bottomwear,Women
191,https://www.myntra.com/trousers/highlander/highlander-men-blue-tapered-fit-chinos/2290041/buy,HIGHLANDER,Men Blue Tapered Fit Chinos,774,bottomwear,Men
192,https://www.myntra.com/jeans/levis/levis-women-blue-711-skinny-fit-light-fade-stretchable-jeans/15022688/buy,Levis,Women Blue 711 Skinny Fit Light Fade Stretchable Jeans,1249,bottomwear,Women
193,https://www.myntra.com/trousers/encore-by-invictus/encore-by-invictus-men-black-trousers/18515368/buy,encore by INVICTUS,Men Black Trousers,1698,bottomwear,Men
194,https://www.myntra.com/leggings/rangmanch-by-pantaloons/rangmanch-by-pantaloons-women-white-solid-ankle-length-leggings/17301904/buy,RANGMANCH BY PANTALOONS,Women White Solid Ankle-Length Leggings,499,bottomwear,Women
195,https://www.myntra.com/jeans/roadster/roadster-men-black-skinny-fit-mid-rise-clean-look-stretchable-jeans/7678836/buy,Roadster,Men Black Skinny Fit Mid-Rise Clean Look Stretchable Jeans,968,bottomwear,Men
196,https://www.myntra.com/jeans/louis-philippe-jeans/louis-philippe-jeans-men-navy-blue-smart-fit-low-rise-stretchable-jeans/18761768/buy,Louis Philippe Jeans,Men Navy Blue Smart Fit Low-Rise Stretchable Jeans,1769,bottomwear,Men
197,https://www.myntra.com/trousers/tahvo/tahvo-men-black-comfort-formal-trousers/18974716/buy,TAHVO,Men Black Comfort Formal Trousers,899,bottomwear,Men
198,https://www.myntra.com/jeggings/roadster/roadster-women-blue-skinny-fit-stretchable-jeggings/2367859/buy,Roadster,Women Blue Skinny Fit Stretchable Jeggings,454,bottomwear,Women
199,https://www.myntra.com/jeans/mast--harbour/mast--harbour-women-blue-boyfriend-fit-mildly-distressed-light-fade-stretchable-jeans/18361808/buy,Mast &amp; Harbour,Women Blue Boyfriend Fit Mildly Distressed Light Fade Stretchable Jeans,999,bottomwear,Women
200,https://www.myntra.com/track-pants/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-men-jet-black-solid-regular-fit-mid-rise-bio-wash-lifestyle-joggers/13041058/buy,HRX by Hrithik Roshan,HRX By Hrithik Roshan Men Jet Black Solid Regular Fit Mid-Rise Bio-Wash Lifestyle Joggers,879,bottomwear,Men
201,https://www.myntra.com/track-pants/adidas/adidas-men-black-3s-ft-solid-training-joggers/18153260/buy,ADIDAS,Men Black 3S FT Solid Training Joggers,2239,bottomwear,Men
202,https://www.myntra.com/trousers/sassafras/sassafras-women-off-white--blue-high-rise-dyed-pure-cotton-joggers/12222016/buy,SASSAFRAS,Women Off-White &amp; Blue High-Rise Dyed Pure Cotton Joggers,959,bottomwear,Women
203,https://www.myntra.com/trousers/allen-solly-woman/allen-solly-woman-women-navy-blue-formal-trousers/19447048/buy,Allen Solly Woman,Women Navy Blue Formal Trousers,1999,bottomwear,Women
204,https://www.myntra.com/jeans/q-rious/q-rious-women-blue-flared-high-rise-stretchable-jeans/19097418/buy,Q-rious,Women Blue Flared High-Rise Stretchable Jeans,799,bottomwear,Women
205,https://www.myntra.com/shorts/highlander/highlander-men-olive-green-solid-slim-fit-chino-shorts/8120153/buy,HIGHLANDER,Men Olive Green Solid Slim Fit Chino Shorts,674,bottomwear,Men
206,https://www.myntra.com/jeans/roadster/roadster-men-blue-skinny-fit-mid-rise-clean-look-stretchable-jeans/11691196/buy,Roadster,Men Blue Skinny Fit Mid-Rise Clean Look Stretchable Jeans,899,bottomwear,Men
207,https://www.myntra.com/trousers/q-rious/q-rious-women-olive-green-pure-cotton-joggers-trousers/19215868/buy,Q-rious,Women Olive Green Pure Cotton Joggers Trousers,699,bottomwear,Women
208,https://www.myntra.com/shorts/roadster/the-roadster-lifestyle-co-women-blue-washed-regular-fit-denim-shorts-with-raw-edge/11118504/buy,Roadster,The Lifestyle Co Women Blue Washed Regular Fit Denim Shorts With Raw Edge,674,bottomwear,Women
209,https://www.myntra.com/jeans/all-about-you/all-about-you-women-navy-blue-skinny-fit-dark-wash-stretchable-jeans/13789616/buy,all about you,Women Navy Blue Skinny Fit Dark Wash Stretchable Jeans,854,bottomwear,Women
210,https://www.myntra.com/jeans/mango/mango-women-blue-solid-high-rise-jeans/17270154/buy,MANGO,Women Blue Solid High-Rise Jeans,2084,bottomwear,Women
211,https://www.myntra.com/jeans/flying-machine/flying-machine-men-navy-blue-micheal-slim-fit-stretchable-jeans/17514466/buy,Flying Machine,Men Navy Blue Micheal Slim Fit Stretchable Jeans,1484,bottomwear,Men
212,https://www.myntra.com/shorts/adidas/adidas-men-black-shorts/17857574/buy,ADIDAS,Men Black Shorts,1439,bottomwear,Men
213,https://www.myntra.com/track-pants/puma/puma-women-charcoal-grey-solid-regular-fit-joggers/14988748/buy,Puma,Women Charcoal Grey Solid Regular Fit Joggers,2124,bottomwear,Women
214,https://www.myntra.com/trousers/broadstar/broadstar-women-black-relaxed-straight-leg-straight-fit-high-rise-stretchable-trousers/19332224/buy,BROADSTAR,Women Black Relaxed Straight Leg Straight Fit High-Rise Stretchable Trousers,1349,bottomwear,Women
215,https://www.myntra.com/tights/nike/nike-women-black--white-brand-logo-print-detail-essential-high-rise-sports-tights/13735286/buy,Nike,Women Black &amp; White Brand Logo Print Detail Essential High-Rise Sports Tights,2035,bottomwear,Women
216,https://www.myntra.com/tights/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-women-blue-skinny-fit-anti-microbial-self-design-running-tights/12790326/buy,HRX by Hrithik Roshan,Women Blue Skinny Fit Anti-Microbial Self Design Running Tights,809,bottomwear,Women
217,https://www.myntra.com/jeans/wrogn/wrogn-men-black-slim-fit-mid-rise-clean-look-stretchable-jeans/12422178/buy,WROGN,Men Black Slim Fit Mid-Rise Clean Look Stretchable Jeans,1649,bottomwear,Men
218,https://www.myntra.com/jeans/roadster/roadster-men-blue-slim-fit-mid-rise-clean-look-stretchable-jeans/12303630/buy,Roadster,Men Blue Slim Fit Mid-Rise Clean Look Stretchable Jeans,593,bottomwear,Men
219,https://www.myntra.com/jeans/red-tape/red-tape-men-navy-blue-skinny-fit-light-fade-stretchable-jeans/16417912/buy,Red Tape,Men Navy Blue Skinny Fit Light Fade Stretchable Jeans,1609,bottomwear,Men
220,https://www.myntra.com/jeans/roadster/the-roadster-lifestyle-co-men-blue-skinny-fit-mid-rise-stretchable-jeans/9716725/buy,Roadster,The Lifestyle Co Men Blue Skinny Fit Mid-Rise Stretchable Jeans,799,bottomwear,Men
221,https://www.myntra.com/shorts/hrx-by-hrithik-roshan/hrx-by-hrithik-roshan-u-17-girls-lavender-solid-regular-fit-lycra-rapid-dry-antimicrobial-active-shorts/13430816/buy,HRX by Hrithik Roshan,HRX By Hrithik Roshan U-17 Girls Lavender Solid Regular Fit Lycra Rapid-Dry Antimicrobial Active Shorts,480,bottomwear,N.A.
222,https://www.myntra.com/shorts/malachi/malachi-women-blue-washed-high-rise-denim-shorts/19085442/buy,Malachi,Women Blue Washed High-Rise Denim Shorts,798,bottomwear,Women
223,https://www.myntra.com/jeans/pluss/pluss-women-stunning-blue-straight-fit-stretchable-jeans/17519066/buy,plusS,Women Stunning Blue Straight Fit Stretchable Jeans,961,bottomwear,Women
224,https://www.myntra.com/shorts/silvertraq/silvertraq-women-pink-slim-fit-training-or-gym-sports-shorts/19609866/buy,Silvertraq,Women Pink Slim Fit Training or Gym Sports Shorts,1459,bottomwear,Women
225,https://www.myntra.com/trousers/ketch/ketch-men-coral-slim-fit-joggers-trousers/16196718/buy,KETCH,Men Coral Slim Fit Joggers Trousers,577,bottomwear,Men
226,https://www.myntra.com/trousers/louis-philippe-sport/louis-philippe-sport-men-navy-blue-slim-fit-chinos-trousers/19222004/buy,Louis Philippe Sport,Men Navy Blue Slim Fit Chinos Trousers,2699,bottomwear,Men
227,https://www.myntra.com/track-pants/kook-n-keech/kook-n-keech-women-navy-blue-solid-crop-joggers-with-side-striped-detail/13732090/buy,Kook N Keech,Women Navy Blue Solid Crop Joggers with Side Striped Detail,489,bottomwear,Women
228,https://www.myntra.com/jeans/v-mart/v-mart-men-blue-classic-light-fade-jeans/19096508/buy,V-Mart,Men Blue Classic Light Fade Jeans,599,bottomwear,Men
229,https://www.myntra.com/jeans/moda-rapido/moda-rapido-women-pink-solid-slim-fit-stretchable-casual-jeans/17132530/buy,Moda Rapido,Women Pink Solid Slim Fit Stretchable Casual Jeans,959,bottomwear,Women
230,https://www.myntra.com/jeans/levis/levis-men-blue-512-tapered-fit-mid-rise-clean-look-stretchable-jeans/18074816/buy,Levis,Men Blue 512 Tapered Fit Mid-Rise Clean Look Stretchable Jeans,2319,bottomwear,Men
231,https://www.myntra.com/jeans/forever-21/forever-21-women-grey-mildly-cotton-distressed-jeans/19123288/buy,FOREVER 21,Women Grey Mildly Cotton Distressed Jeans,2799,bottomwear,Women
232,https://www.myntra.com/jeans/pantaloons-junior/pantaloons-junior-boys-blue-tapered-fit-light-fade-jeans/19168754/buy,Pantaloons Junior,Boys Blue Tapered Fit Light Fade Jeans,799,bottomwear,N.A.
233,https://www.myntra.com/leggings/tag-7/tag-7-women-pack-of-2-solid-ankle-length-leggings/17767332/buy,TAG 7,Women Pack Of 2 Solid Ankle-Length Leggings,791,bottomwear,Women
234,https://www.myntra.com/jeans/roadster/roadster-women-white-slouchy-fit-high-rise-stretchable-jeans/14954738/buy,Roadster,Women White Slouchy Fit High-Rise Stretchable Jeans,909,bottomwear,Women
235,https://www.myntra.com/jeans/levis/levis-x-deepika-padukone-women-white-super-wide-leg-jeans/16653790/buy,Levis,x Deepika Padukone Women White Super Wide Leg Jeans,2299,bottomwear,Women
